user_agent_id,nuser_agent_id,ua_engine,ua_version,ua_version_major,ua_class,ua_class_code,ua_family,ua_family_code,ua_family_vendor,ua_family_vendor_code,crawler_category,crawler_category_code,os_family,os_family_code,os,os_code,os_family_vendor,os_family_vendor_code,device_class,device_class_code,device_market_name,device_brand,device_brand_code
13401,6337f41e010dbec643aa6a21c11833f2,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S5,Samsung,samsung
13402,b13394e624d1011b29b5955c8bada2d3,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Honor 8 Dual SIM,Huawei,huawei
13501,346c2faf4b08fcdc06818634771e7f5e,WebKit/Blink,57.0.2987.132,57,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Grand Neo,Samsung,samsung
13601,0afdf96b5cb5631e9403d682b3d2d463,Presto/WebKit,44.1.2246.123029,44,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Tablet,tablet,Galaxy Tab A 9.7,Samsung,samsung
13701,d97f67e25fd9e6a79b1bea19101e211c,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,Pixel,Google,google
13702,993d76aa4884f376c911a0c1c65ba9ef,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S7,Samsung,samsung
13801,09af681f5947a1faa87d3f8df4eb0745,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Note 8,Samsung,samsung
13901,b55a9725b3c912ac4b0c3f65e41eb406,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,ROBBY,Wiko,wiko
810801,540ed9143780e20c0e55f996edbef20f,,,,Unrecognized,unrecognized,,unknown,,unknown,,unknown,BSD,bsd,FreeBSD,freebsd,FreeBSD Foundation,freebsd,,unknown,,,unknown
13902,8664e3a8edb9534d00e545496e8a863f,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Aquaris U Plus,bq,bq
13903,997d5a5f972a05d1b555f0e2012e9c5d,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Note 8,Samsung,samsung
14001,a95e5d45b309ad29de5591989a230c53,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Moto X Play,Motorola,motorola
14101,48e306c21759d8d442576cf9e7b7ac1f,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,P9 lite,Huawei,huawei
14201,8dddd1b3a914578dbc52bc514ad2b0d5,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Core Prime,Samsung,samsung
14301,16ef9c04b91f5a6afc2167d35b4b03a5,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Nexus 6P,Huawei,huawei
14302,fed3a7180a049a4e39a3832aba32d5cd,WebKit/Blink,27.0.0.11.97,27,Mobile browser,mobile_browser,Instagram App,instagram _app,Instagram,instagram,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S8,Samsung,samsung
14303,7a7a8b0433be343d4cc322a9e2ca410f,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S7 Edge,Samsung,samsung
14401,2503155fce2c61f8df1b955a8fb19613,WebKit/Blink,62.0.3202.84,62,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Xperia L1,Sony,sony
14501,bfab9468c5f8744942bf16ac6bf9af32,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Moto G (4),Motorola,motorola
14601,6ed0fc4825a4351e1f88dead05927634,WebKit/Blink,58.0.3029.83,58,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy A3,Samsung,samsung
14701,bffec8a6df26a7a10308e21620f5a3cb,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Redmi Note 4,Xiaomi,xiaomi
14801,98a987d586a90aff8b4fa50542086197,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Aquaris M5,bq,bq
14901,3826ba4d5a0207132dbe394c83f736fc,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Smartphone,smartphone,T1 10,Huawei,huawei
14802,8c8b52703a798c6a53671adcde9fa9cd,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S5,Samsung,samsung
15001,fb69ad6ab1879d4a030aec029f0f51f8,EdgeHTML//Webkit/Bli,13.10586,13,Mobile browser,mobile_browser,Microsoft Edge mobile,microsoft_edge_mobile,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows 10 Mobile,windows_10_mobile,Microsoft Corporation.,microsoft_corporation,Smartphone,smartphone,Lumia 550,Microsoft,microsoft
15101,b8497187b01ded938622878a8aeadf12,WebKit/Blink,62.0.3202.84,62,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,K10 (2017),LG,lg
15102,95da44c81fa66a7f8447b6d86c266b1a,Gecko,57.0,57,Mobile browser,mobile_browser,Firefox mobile,firefox_mobile,Mozilla Foundation,mozilla_foundation,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Tablet,tablet,,,unknown
15103,7f1844a865c4a78dfe0051ea74799ba3,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,R9s,Oppo,oppo
15104,6e6225bd85e9d8449e83685b8b4903e2,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,G3 S,LG,lg
15201,7ece4ac8038aa797c9ed5a051ee2dc5a,WebKit,9.1.3,9,Browser,browser,Safari,safari,Apple Inc.,apple_inc,,unknown,OS X,osx,OS X 10.9 Mavericks,osx_10_9,Apple Computer  Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
15301,363c0e34866482dcef6ea31bf0b68180,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,,,unknown
15401,5eeb17bcf8987d24c33b6b554fa38700,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,Nexus 5X,LG,lg
15501,8f72cc3f6cd9d9d7dab01daa3ceac3b4,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Moto G with 4G LTE (2nd Gen),Motorola,motorola
15601,80a11152ea68eda98579f9be1f02ddb0,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,X9,Vivo,vivo
15701,b90339b42328d228a33fdda1ff14218e,WebKit/Blink,3.5,3,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,,,unknown
15801,2e86b17f0f7c7a772e7dafc190bd2e54,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,,,unknown
15901,e0508852d5e940e65c3acaa6eafd01a9,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,Xperia Z5 Compact,Sony,sony
16001,b6103381aef8584b19f9aeb318951a97,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Note 8,Samsung,samsung
16101,2a67377ce9fd10d65240b490bfc396ec,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,Xperia XZ,Sony,sony
16102,8d576a9d2748f4f38acff3c288008ec8,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Plume P8,Condor,condor
16201,f3b700e6bf91179d008d4cad988b2082,WebKit/Blink,5.4,5,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,,,unknown
16202,ec510285fd3b1f4842da7a84a0558a0f,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,,,unknown
16301,ba4d462cb712806ece7d5c544f6cebcb,WebKit/Blink,63.0.3239.83,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Wooze I 5,Sourcing Creation,sourcing_creation
16401,e44e61e1dbb3708c28cee957b5af9c8b,WebKit/Blink,27.0.0.11.97,27,Mobile browser,mobile_browser,Instagram App,instagram _app,Instagram,instagram,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Xperia Z3,Sony,sony
16501,3c4748a0f023f7c31275c907a2750144,WebKit,9.2.8,9,Mobile browser,mobile_browser,MIUI Browser,miui_rowser,Xiaomi,xiaomi,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Redmi 4A,Xiaomi,xiaomi
16601,7dba1f147acbe1dd666a78f16ebb43f2,WebKit/Blink,3.3,3,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Grand Prime,Samsung,samsung
16602,6105a16caab3395bee3f5306074a8dce,Trident,11.0,11,Mobile browser,mobile_browser,IE Mobile,ie_mobile,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows Phone 8.1,windows_phone_8_1,Microsoft Corporation.,microsoft_corporation,Smartphone,smartphone,Lumia 640 XL,Microsoft,microsoft
16603,7537d8c137066eb403a93cb5933ef50a,Trident/WebKit,9.8,9,Browser,browser,AOL Explorer,aol_explorer,AOL Inc.,aol_inc,,unknown,Windows,windows,Windows 10,windows_10,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
16701,6e74ef4069182959c17cdaa804020054,Blink,4.1.4132.400,4,Browser,browser,QQbrowser,qqbrowser,Tencent Ltd.,tencent_ltd,,unknown,OS X,osx,OS X 10.11 El Capitan,osx_10_11,Apple Computer  Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
16801,0d2b6332513b37dcd04d62c811798188,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,VDF 600,Vodafone,vodafone
16901,b9a6d09b5ec5c1de52fb4f22f9e2feff,WebKit/Blink,62.0.3202.84,62,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,RIDGE 4G,Wiko,wiko
16802,b1ee1369d6dd877dbb1f9c0da9b47a79,WebKit,5.1.9,5,Browser,browser,Safari,safari,Apple Inc.,apple_inc,,unknown,OS X,osx,OS X 10.6 Snow Leopard,osx_10_6,Apple Computer  Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
16803,692d2e87e8bf3ccc449eeb3ef4533b42,Trident,11.0,11,Mobile browser,mobile_browser,IE Mobile,ie_mobile,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows Phone 8.1,windows_phone_8_1,Microsoft Corporation.,microsoft_corporation,Smartphone,smartphone,,,unknown
17001,f387f3de54ac663b99e073b5cd431389,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,ZenFone 4 Max (ZC554KL),Asus,asus
17101,ea1e0bfa97c5a7655cffca05ed324721,WebKit/Blink,27.0.0.11.97,27,Mobile browser,mobile_browser,Instagram App,instagram _app,Instagram,instagram,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy A5,Samsung,samsung
17201,5f280e30c040b2fe5d352c4386aa5f8f,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,P8 Lite,Huawei,huawei
17202,d16a40e2f8ec70276ab12b559c6a2e4f,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Xperia XA,Sony,sony
17203,cbc5c280cc811399ba5dd623491333ec,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Grand Prime,Samsung,samsung
17301,b21f6fdbca15e0dcbefc180c1e750d6d,Mango/WebKit,,,Mobile browser,mobile_browser,BlackBerry Browser,blackberry_browser,Research In Motion Limited,research_in_motion_limited,,unknown,BlackBerry OS,blackberry_os,BlackBerry OS,blackberry_os,BlackBerry Ltd,blackberry_ltd,Smartphone,smartphone,Q series,BlackBerry,blackberry
17204,9797b531b79d75233048d8e9e571e8d0,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Mi 6,Xiaomi,xiaomi
17401,1ac651393c159276f4e0d955df36fa4c,WebKit/Blink,53.0.2785.97,53,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.2 Jelly Bean,android_4_2,Google  Inc.,google_inc,Tablet,tablet,Multipad 4 Diamond 10.1 3G,Prestigio,prestigio
17402,901aa9e3ba5636c3d5a4bb6600a4c2e8,WebKit/Blink,39.0.2171.93,39,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,Xperia M4 Aqua,Sony,sony
17501,5578cbc1d2095b663ff332864eaa71d9,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smartphone,smartphone,Xperia Z5,Sony,sony
17602,009b86289d005d9b9af2cc0474e7898e,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,M5 Note,Meizu,meizu
17701,55820ab2a579d27db964c64612bbd114,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,Nova Young,Huawei,huawei
17603,a9430bf72d5441441ce92e2e3221b369,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,,,unknown
17801,fd93b53f43aabfe71f5f0e55fcd19ab1,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,LENNY2,Wiko,wiko
17901,f78b7ce114ce7854aae79914c2575b4b,Trident,11.0,11,Browser,browser,IE,ie,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows 10,windows_10,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,PC,Asus,asus
18001,3263ce1e0c37bd6baf16383aff2f2b1c,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy A5,Samsung,samsung
18101,392f182ab3d5996cffbd02338444c9f8,WebKit/Blink,57.0.2987.132,57,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,G3,LG,lg
18201,c3e3d829ac246850051a4f58ce377869,WebKit/Blink,27.0.0.11.97,27,Mobile browser,mobile_browser,Instagram App,instagram _app,Instagram,instagram,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,G5 SE,LG,lg
18301,fe6caf125c8602150e9c691faadf91da,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.2 Jelly Bean,android_4_2,Google  Inc.,google_inc,Smartphone,smartphone,MemoPad HD 7,Asus,asus
18302,327fa1d672df0defcbafdcffad8da3a5,WebKit/Blink,56.0.2924.87,56,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Tablet,tablet,Iconia One 10,Acer,acer
18303,713c04bd336078e108e915323797c98f,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,6055K,Alcatel,alcatel
18401,79340c0841b030a98ce6cf9b18bd48ed,Presto/Blink,49.0.2725.64,49,Browser,browser,Opera,opera,Opera Software ASA.,opera_software_asa,,unknown,OS X,osx,OS X 10.11 El Capitan,osx_10_11,Apple Computer  Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
18202,86b6495475d9bbb0924520d07d961e5d,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,Y5II,Huawei,huawei
18501,1d77e0141d76e062ab763bf8c232c7b4,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Xperia XZ,Sony,sony
18601,ef632834a7fe90be84ce78f9c51daf2d,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Tablet,tablet,ZenPad 10 (Z300M),Asus,asus
